397.90000000000003 19071
397.903 19021
397.906 19276
397.90900000000005 19390
397.91200000000003 19498
397.915 19849
397.918 19816
397.92100000000005 20192
397.92400000000004 20495
397.927 20754
397.93 20769
397.93300000000005 21079
397.93600000000004 21366
397.939 21143
397.942 21342
397.94500000000005 21951
397.94800000000004 22070
397.951 22437
397.954 22568
397.95700000000005 22762
397.96000000000004 22965
397.963 23185
397.966 23569
397.96900000000005 23874
397.97200000000004 24133
397.975 24334
397.978 24647
397.981 25021
397.98400000000004 24791
397.987 25530
397.99 25542
397.993 25603
397.99600000000004 26174
397.999 27011
398.002 26920
398.005 27312
398.00800000000004 27841
398.011 27942
398.014 28755
398.017 29089
398.02000000000004 29147
398.023 29648
398.026 29910
398.029 30185
398.03200000000004 30184
398.035 30664
398.038 30900
398.041 31752
398.04400000000004 31997
398.047 32362
398.05 32609
398.053 33395
398.05600000000004 33461
398.059 33885
398.062 34245
398.065 34867
398.06800000000004 35358
398.071 35914
398.074 36089
398.077 36695
398.08000000000004 37690
398.083 38301
398.086 38951
398.089 38964
398.09200000000004 39743
398.095 40154
398.098 40537
398.101 41538
398.10400000000004 41693
398.107 42418
398.11 42917
398.113 44056
398.11600000000004 45014
398.119 45885
398.122 46196
398.125 47795
398.12800000000004 48356
398.13100000000003 49443
398.134 49674
398.137 50560
398.14000000000004 51370
398.14300000000003 52083
398.146 53016
398.149 53537
398.15200000000004 54855
398.15500000000003 56163
398.158 56614
398.161 57617
398.16400000000004 58311
398.16700000000003 58946
398.17 60358
398.173 61343
398.17600000000004 62303
398.17900000000003 63071
398.182 65236
398.185 65827
398.18800000000005 68038
398.19100000000003 69150
398.194 70643
398.197 72303
398.20000000000005 72797
398.20300000000003 74877
398.206 75929
398.209 77164
398.21200000000005 79076
398.21500000000003 79942
398.218 82201
398.221 85382
398.22400000000005 86946
398.22700000000003 89990
398.23 91741
398.233 93667
398.23600000000005 95800
398.23900000000003 98415
398.242 100119
398.245 102665
398.24800000000005 104884
398.25100000000003 107356
398.254 110816
398.257 113996
398.26000000000005 116374
398.26300000000003 120504
398.266 123514
398.269 126700
398.27200000000005 129643
398.27500000000003 133543
398.278 138079
398.281 140957
398.28400000000005 145130
398.28700000000003 149036
398.29 152819
398.293 155808
398.29600000000005 159741
398.29900000000004 165422
398.302 167716
398.305 172023
398.30800000000005 176848
398.31100000000004 183021
398.314 189870
398.317 198274
398.32000000000005 203586
398.32300000000004 210468
398.326 219470
398.329 227557
398.33200000000005 237762
398.33500000000004 251491
398.338 263166
398.341 277822
398.34400000000005 289591
398.34700000000004 301184
398.35 312727
398.353 324353
398.356 338892
398.35900000000004 350050
398.362 366002
398.365 381704
398.368 397711
398.37100000000004 411851
398.374 425452
398.377 445627
398.38 461417
398.38300000000004 483558
398.386 505408
398.389 535050
398.392 558958
398.39500000000004 578084
398.398 602760
398.401 630780
398.404 659515
398.40700000000004 692897
398.41 725746
398.413 751523
398.416 777069
398.41900000000004 798779
398.422 819026
398.425 840268
398.428 867018
398.43100000000004 887813
398.434 910991
398.437 923131
398.44 936298
398.44300000000004 947306
398.446 951326
398.449 950657
398.452 946476
398.45500000000004 939567
398.458 929102
398.461 911823
398.464 890922
398.46700000000004 866536
398.47 845776
398.473 818057
398.476 789010
398.47900000000004 761656
398.482 733953
398.485 704286
398.488 677770
398.49100000000004 650468
398.494 627204
398.497 597477
398.5 572956
398.50300000000004 546399
398.50600000000003 529315
398.509 511771
398.512 497449
398.51500000000004 482979
398.51800000000003 470026
398.521 456111
398.524 444030
398.52700000000004 435036
398.53000000000003 423651
398.533 413462
398.536 407345
398.53900000000004 393083
398.54200000000003 382488
398.545 374271
398.548 367274
398.55100000000004 362778
398.55400000000003 354657
398.557 353321
398.56 351217
398.56300000000005 350052
