399.6 19071
399.603 19021
399.606 19276
399.60900000000004 19390
399.612 19498
399.615 19849
399.618 19816
399.62100000000004 20192
399.624 20495
399.627 20754
399.63 20769
399.63300000000004 21079
399.636 21366
399.639 21143
399.642 21342
399.64500000000004 21951
399.648 22070
399.651 22437
399.654 22568
399.65700000000004 22762
399.66 22965
399.663 23185
399.666 23569
399.66900000000004 23874
399.672 24133
399.675 24334
399.678 24647
399.681 25021
399.684 24791
399.687 25530
399.69 25542
399.693 25603
399.696 26174
399.699 27011
399.702 26920
399.705 27312
399.708 27841
399.711 27942
399.714 28755
399.717 29089
399.72 29147
399.723 29648
399.726 29910
399.729 30185
399.732 30184
399.735 30664
399.738 30900
399.741 31752
399.744 31997
399.747 32362
399.75 32609
399.753 33395
399.75600000000003 33461
399.759 33885
399.762 34245
399.765 34867
399.76800000000003 35358
399.771 35914
399.774 36089
399.777 36695
399.78000000000003 37690
399.783 38301
399.786 38951
399.789 38964
399.79200000000003 39743
399.795 40154
399.798 40537
399.801 41538
399.80400000000003 41693
399.807 42418
399.81 42917
399.813 44056
399.81600000000003 45014
399.819 45885
399.822 46196
399.825 47795
399.82800000000003 48356
399.831 49443
399.834 49674
399.837 50560
399.84000000000003 51370
399.843 52083
399.846 53016
399.849 53537
399.85200000000003 54855
399.855 56163
399.858 56614
399.861 57617
399.86400000000003 58311
399.867 58946
399.87 60358
399.873 61343
399.87600000000003 62303
399.879 63071
399.882 65236
399.885 65827
399.88800000000003 68038
399.891 69150
399.894 70643
399.897 72303
399.90000000000003 72797
399.903 74877
399.906 75929
399.909 77164
399.91200000000003 79076
399.915 79942
399.918 82201
399.921 85382
399.92400000000004 86946
399.927 89990
399.93 91741
399.933 93667
399.93600000000004 95800
399.939 98415
399.942 100119
399.945 102665
399.94800000000004 104884
399.951 107356
399.954 110816
399.957 113996
399.96000000000004 116374
399.963 120504
399.966 123514
399.969 126700
399.97200000000004 129643
399.975 133543
399.978 138079
399.981 140957
399.98400000000004 145130
399.987 149036
399.99 152819
399.993 155808
399.99600000000004 159741
399.999 165422
400.002 167716
400.005 172023
400.00800000000004 176848
400.011 183021
